id,admin0,admin1,admin2,admin3,date,cases,movement_fb,non_moving_fb,a_mean,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
CLBI28,Chile,Biobio,Santa Barbara,,2020-05-29,8.0,,,157.180487805,10.48601150512695,19315.234375,2985.737548828125,0.15457942,-71.749191,-37.621288,157.08893999999995,98.280449,330.70172,78.24,68.49,72.92,37.5
CLBI29,Chile,Biobio,Santa Juana,,2020-05-29,0.0,,,47.9443954104,12.62997531890869,14284.501953125,2395.91845703125,0.16772853,-72.959991,-37.276089,47.944397,22.837132,127.3707,78.24,68.49,72.92,37.5
CLBI30,Chile,Biobio,Talcahuano,,2020-05-29,22.0,,,-366.84444444400003,1272.822143554688,166739.703125,19337.212890625,0.11597246,-73.099396,-36.715885,3.6230769,3.0621283,23.507692,78.24,68.49,72.92,37.5
CLBI31,Chile,Biobio,Tirua,,2020-05-29,0.0,,,66.6017130621,13.622196197509773,12641.3974609375,1395.7252197265632,0.1104091,-73.394615,-38.297207,109.89462,22.323021,148.99463,78.24,68.49,72.92,37.5
CLBI32,Chile,Biobio,Tome,,2020-05-29,4.0,,,12.8511821975,81.5334243774414,58540.99609375,8654.11328125,0.14782996,-72.85826899999998,-36.617039,26.795265,14.568789,132.01393000000002,78.24,68.49,72.92,37.5
CLBI33,Chile,Biobio,Tucapel,,2020-05-29,1.0,,,137.444861215,10.803086280822749,14454.529296875,2553.863037109375,0.17668255,-71.745338,-37.225616,137.22447,90.723785,238.06081,78.24,68.49,72.92,37.5
CLBI34,Chile,Biobio,Yumbel,,2020-05-29,5.0,,,41.8168083097,19.3913745880127,20593.640625,3555.6689453125,0.17265859,-72.61586,-37.088482,41.816807,15.237216,129.04816,78.24,68.49,72.92,37.5
CLCO1,Chile,Coquimbo,Andacollo,,2020-05-29,9.0,,,51.2658959538,10.13963603973389,7026.767578125,1017.7744750976559,0.14484249,-71.100723,-30.258919,51.264835,25.747696,131.26483000000002,78.24,68.49,72.92,37.5
CLCO2,Chile,Coquimbo,Canela,,2020-05-29,0.0,,,96.81550802139999,2.538216352462769,7599.419921875,1411.546630859375,0.185744,-71.394447,-31.401569,106.93215,53.11557,485.39404,78.24,68.49,72.92,37.5
CLCO3,Chile,Coquimbo,Combarbala,,2020-05-29,2.0,,,180.88814102599997,3.538721323013306,11062.04296875,2118.04248046875,0.19146937,-70.965858,-31.146473,181.02692,126.3791,353.79303,78.24,68.49,72.92,37.5
CLCO4,Chile,Coquimbo,Coquimbo,,2020-05-29,118.0,,,22.273336771500002,146.9963073730469,284290.875,30994.7421875,0.10902476,-71.358856,-30.228188,43.042332,26.861973,173.25142,78.24,68.49,72.92,37.5
CLCO6,Chile,Coquimbo,Illapel,,2020-05-29,2.0,,,289.35567297,9.107200622558594,32685.7421875,4648.83837890625,0.14222832,-70.970741,-31.549143,289.26538,169.80199,478.20975,78.24,68.49,72.92,37.5
CLCO7,Chile,Coquimbo,La Higuera,,2020-05-29,0.0,,,148.924843049,0.7507152557373047,4186.7392578125,495.5749206542969,0.11836775,-70.902039,-29.375298,168.9982,125.98408,566.8220200000002,78.24,68.49,72.92,37.5
CLCO8,Chile,Coquimbo,La Serena,,2020-05-29,28.0,,,64.7836990596,113.89572143554692,291117.46875,34021.7109375,0.11686592,-71.06044,-29.788916,72.676865,54.11685600000001,302.30118,78.24,68.49,72.92,37.5
CLCO9,Chile,Coquimbo,Los Vilos,,2020-05-29,0.0,,,117.073275862,7.534390449523926,19212.6953125,2446.760009765625,0.12735121,-71.303986,-31.977982,125.00745,52.046352,214.25844,78.24,68.49,72.92,37.5
CLCO10,Chile,Coquimbo,Monte Patria,,2020-05-29,9.0,,,295.291026536,6.039937973022461,34524.28515625,4525.4091796875,0.13107902,-70.65052,-30.834637,295.19379,192.71843,633.0907599999998,78.24,68.49,72.92,37.5
CLCO11,Chile,Coquimbo,Ovalle,,2020-05-29,27.0,,,43.3442759194,26.99462509155273,129736.171875,16841.478515625,0.12981328,-71.405357,-30.672935,51.673119,46.167324,389.3096,78.24,68.49,72.92,37.5
CLCO12,Chile,Coquimbo,Paiguano,,2020-05-29,0.0,,,288.698924731,2.563265562057495,5252.13134765625,779.8604125976562,0.14848456,-70.372108,-30.23432,288.53595,217.61563,550.888,78.24,68.49,72.92,37.5
CLCO13,Chile,Coquimbo,Punitaqui,,2020-05-29,2.0,,,72.71689189189999,7.808655738830566,11595.853515625,1788.853271484375,0.15426663,-71.333015,-30.945915000000007,72.716888,57.843372,475.49255,78.24,68.49,72.92,37.5
CLCO14,Chile,Coquimbo,Rio Hurtado,,2020-05-29,0.0,,,207.763343404,1.358891010284424,4053.572021484375,800.7763061523438,0.19754831,-70.653816,-30.430347,207.69386,160.60043000000005,674.98828,78.24,68.49,72.92,37.5
CLCO15,Chile,Coquimbo,Salamanca,,2020-05-29,2.0,,,381.091523991,5.741160869598389,27172.916015625,3594.38818359375,0.13227834,-70.661392,-31.893301,381.10275,246.09605,662.18671,78.24,68.49,72.92,37.5
CLCO16,Chile,Coquimbo,Vicuna,,2020-05-29,2.0,,,329.898900667,2.902345180511475,29577.798828125,3707.3798828125,0.12534334,-70.382324,-29.891956,329.92758,286.84784,884.2728300000001,78.24,68.49,72.92,37.5
