id,iso2,iso1_3n,iso1_3c,iso1_2c,iso2_uid,admin,admin0,admin1,admin2,admin3,level,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk,nameid
CLLI10,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Las Cabras,,Municipality,26.345095,27794.074,4008.8064,0.14423241,-71.332977,-34.164566,65.562263,27.959469,140.71698,"OHiggins, Chile"
CLLI11,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Litueche,,Municipality,6.5915017,5688.4663,928.68561,0.16325764,-71.734268,-34.106941,49.209301,17.140854,133.95815,"OHiggins, Chile"
CLLI12,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Lolol,,Municipality,8.3469734,7111.6211,1312.4565,0.18455097,-71.649147,-34.767857,62.481701,37.455086,288.78632,"OHiggins, Chile"
CLLI13,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Machali,,Municipality,12.293873,45020.16,4802.6587,0.10667796,-70.319115,-34.320732,355.23422,341.04007,780.65326,"OHiggins, Chile"
CLLI14,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Malloa,,Municipality,47.753624,14994.638,2003.4999,0.13361442,-70.872131,-34.477066,56.596153,36.809067,131.70192,"OHiggins, Chile"
CLLI15,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Marchihue,,Municipality,9.462636,8828.6387,1395.5321,0.15806878,-71.671883,-34.372826,65.505936,17.39465,115.84789,"OHiggins, Chile"
CLLI16,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Mostazal,,Municipality,44.659306,33092.547,3749.7356,0.11331058,-70.568977,-33.955711,159.62787,90.951668,233.54533,"OHiggins, Chile"
CLLI17,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Nancagua,,Municipality,89.400436,19668.096,2704.6155,0.13751283,-71.192146,-34.66769,26.245371,10.952373,52.958332,"OHiggins, Chile"
CLLI18,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Navidad,,Municipality,12.203176,5137.5371,1171.8218,0.22809018,-71.820663,-34.012539,39.427895,10.154084,93.881798,"OHiggins, Chile"
CLLI19,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Olivar,,Municipality,264.34882,15860.928,1711.6089,0.10791354,-70.821861,-34.211323,4.3333335,3.0825055,31.116667,"OHiggins, Chile"
CLLI2,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Chimbarongo,,Municipality,51.644878,36926.086,4663.9966,0.12630628,-70.98114,-34.751472,45.44429,38.232285,148.17827,"OHiggins, Chile"
CLLI20,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Palmilla,,Municipality,37.541752,12651.57,1674.1532,0.13232771,-71.353279,-34.528404,44.757484,13.145673,66.517967,"OHiggins, Chile"
CLLI21,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Paredones,,Municipality,8.4708872,6819.0645,1320.8971,0.1937065,-71.911713,-34.673466,87.269997,23.786936,175.41499,"OHiggins, Chile"
CLLI22,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Peralillo,,Municipality,28.57543,11458.747,1807.1052,0.15770531,-71.497253,-34.466225,48.290321,17.211285,135.89578,"OHiggins, Chile"
CLLI23,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Peumo,,Municipality,78.318344,17151.717,2286.9141,0.13333441,-71.222435,-34.329269,42.027397,12.807979,56.004566,"OHiggins, Chile"
CLLI24,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Pichidegua,,Municipality,46.618439,21071.535,3080.718,0.14620283,-71.339622,-34.371143,38.758316,10.812691,71.829269,"OHiggins, Chile"
CLLI25,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Pichilemu,,Municipality,17.497572,17637.553,2546.0513,0.144354,-71.911095,-34.383991,91.456459,29.91662,172.46747,"OHiggins, Chile"
CLLI26,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Placilla,,Municipality,44.079418,8992.2012,1315.5123,0.1462948,-71.08667,-34.618797,34.573528,19.025204,70.990196,"OHiggins, Chile"
CLLI27,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Pumanque,,Municipality,4.6034107,2840.3044,558.05334,0.19647659,-71.692055,-34.596081,72.629631,35.044594,271.7182,"OHiggins, Chile"
CLLI28,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Quinta De Tilcoco,,Municipality,107.3745,12884.939,1680.0947,0.13039213,-70.99807,-34.359566,19.628099,6.1653204,58.247932,"OHiggins, Chile"
CLLI29,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Rancagua,,Municipality,772.82855,289810.69,32674.535,0.11274441,-70.816772,-34.125839,26.493334,26.921404,100.064,"OHiggins, Chile"
CLLI3,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Codegua,,Municipality,39.528564,15692.84,1812.5443,0.11550136,-70.547096,-34.057278,76.994972,59.700581,230.38693,"OHiggins, Chile"
CLLI30,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Rengo,,Municipality,89.061646,74188.352,8954.6836,0.12070201,-70.718895,-34.454567,112.94692,88.230263,267.98914,"OHiggins, Chile"
CLLI31,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Requinoa,,Municipality,32.89138,31246.813,3294.7068,0.10544137,-70.659439,-34.334736,146.51202,128.92247,272.7095,"OHiggins, Chile"
CLLI32,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,San Fernando,,Municipality,25.937098,85333.047,10999.715,0.12890334,-70.602837,-34.743713,347.18777,296.00107,735.33264,"OHiggins, Chile"
CLLI33,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,San Vicente,,Municipality,81.75901,55841.402,8226.123,0.14731225,-71.123306,-34.477402,36.065887,21.500124,100.23133,"OHiggins, Chile"
CLLI34,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Santa Cruz,,Municipality,75.391441,41616.078,6251.1108,0.15020904,-71.40226,-34.642925,40.413792,13.297295,80.923775,"OHiggins, Chile"
CLLI4,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Coinco,,Municipality,59.910515,8147.8301,1380.1415,0.16938761,-70.971054,-34.282406,18.637037,8.876853,61.48148,"OHiggins, Chile"
CLLI5,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Coltauco,,Municipality,61.319984,18886.555,2825.271,0.14959165,-71.077705,-34.25938,45.971153,18.343807,101.79487,"OHiggins, Chile"
CLLI7,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Donihue,,Municipality,211.28154,24508.658,3125.198,0.12751403,-70.924026,-34.197044,30.666666,21.879801,57.298244,"OHiggins, Chile"
CLLI8,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,Graneros,,Municipality,230.05643,36348.914,4053.022,0.11150325,-70.747231,-34.065258,25.847134,23.440657,71.955414,"OHiggins, Chile"
CLLI9,LI,152,CHL,CL,CL-LI,2,Chile,Ohiggins,La Estrella,,Municipality,9.0852985,5496.606,872.00348,0.15864399,-71.602287,-34.223183,55.320599,23.664444,184.54485,"OHiggins, Chile"
CLLL1,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Ancud,,Municipality,15.445226,42211.801,5001.5181,0.11848626,-73.799416,-42.017792,86.464874,47.061733,225.07025,"Los Lagos, Chile"
CLLL10,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Fresia,,Municipality,6.0038905,11863.688,1677.5797,0.14140458,-73.605492,-41.153923,120.49975,71.806168,272.51141,"Los Lagos, Chile"
CLLL11,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Frutillar,,Municipality,20.864557,21573.951,2539.8354,0.11772695,-73.095055,-41.086601,41.064896,17.614937,160.51994,"Los Lagos, Chile"
CLLL12,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Futaleufu,,Municipality,1.024781,2014.7194,246.59352,0.12239596,-72.007233,-43.180283,588.1142,334.74902,494.73047,"Los Lagos, Chile"
CLLL13,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Hualaihue,,Municipality,1.7127085,7618.127,856.45911,0.11242384,-72.379105,-42.181393,551.31598,450.37048,951.3418,"Los Lagos, Chile"
CLLL14,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Llanquihue,,Municipality,36.249828,20952.4,2185.1621,0.10429173,-73.132614,-41.23727,29.761261,12.67483,107.35135,"Los Lagos, Chile"
CLLL15,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Los Muermos,,Municipality,8.3091383,15803.981,2080.2871,0.13163057,-73.581764,-41.397175,52.133335,23.051655,188.51392,"Los Lagos, Chile"
CLLL16,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Maullin,,Municipality,8.8960657,11369.172,1568.8828,0.13799447,-73.505142,-41.634624,48.968094,21.127424,175.73074,"Los Lagos, Chile"
CLLL17,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Osorno,,Municipality,128.27682,188053.83,23155.527,0.12313244,-73.086411,-40.611671,16.214577,12.572661,112.04973,"Los Lagos, Chile"
CLLL18,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Palena,,Municipality,0.38785934,1634.0514,208.62836,0.12767552,-71.984261,-43.683064,516.55609,273.19485,943.06769,"Los Lagos, Chile"
CLLL19,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Puerto Montt,,Municipality,131.54565,336756.88,31399.965,0.093242235,-72.795181,-41.488205,74.022911,56.542171,192.00661,"Los Lagos, Chile"
CLLL2,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Calbuco,,Municipality,40.478054,37158.852,5121.8926,0.13783775,-73.194641,-41.722042,38.726013,20.196018,182.62891,"Los Lagos, Chile"
CLLL20,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Puerto Octay,,Municipality,3.5064507,8608.3369,984.64984,0.11438328,-72.598763,-40.93219,95.646118,54.853619,294.3887,"Los Lagos, Chile"
CLLL21,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Puerto Varas,,Municipality,8.9605188,48207.594,5123.7856,0.10628586,-72.387627,-41.190552,263.04718,167.39568,586.98248,"Los Lagos, Chile"
CLLL22,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Puqueldon,,Municipality,23.324373,3568.6292,611.9776,0.17148815,-73.637093,-42.626251,26.038462,16.686659,162.71538,"Los Lagos, Chile"
CLLL23,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Purranque,,Municipality,9.2651043,20651.916,3094.0955,0.14982124,-73.456795,-40.935188,96.188591,59.960087,308.49619,"Los Lagos, Chile"
CLLL24,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Puyehue,,Municipality,4.8378916,11030.394,1422.1312,0.12892842,-72.380646,-40.725651,99.442101,65.261032,366.81656,"Los Lagos, Chile"
CLLL25,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Queilen,,Municipality,9.0343828,4761.1196,680.638,0.14295755,-73.565247,-42.855125,52.550201,15.339965,112.42771,"Los Lagos, Chile"
CLLL26,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Quellon,,Municipality,8.1004477,43256.391,3315.8872,0.076656587,-73.994942,-43.151039,239.42767,172.99763,726.88452,"Los Lagos, Chile"
CLLL27,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Quemchi,,Municipality,12.744679,8793.8291,1435.9553,0.16329125,-73.414299,-42.177315,56.857143,16.387531,157.33852,"Los Lagos, Chile"
CLLL28,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Quinchao,,Municipality,34.92857,8522.5713,1300.6423,0.15261149,-73.360573,-42.520344,49.814209,24.90679,329.2623,"Los Lagos, Chile"
CLLL29,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Rio Negro,,Municipality,6.0046334,11829.128,1752.8152,0.14817789,-73.416893,-40.770042,86.277016,51.807911,205.65906,"Los Lagos, Chile"
CLLL3,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Castro,,Municipality,94.506927,70974.703,8703.5254,0.12262855,-73.803444,-42.473576,54.772793,43.722042,150.68724,"Los Lagos, Chile"
CLLL30,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,San Juan De La Costa,,Municipality,2.8989837,6699.5513,1055.4541,0.15754101,-73.560402,-40.506451,105.59452,64.085052,214.71881,"Los Lagos, Chile"
CLLL31,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,San Pablo,,Municipality,8.2691412,7971.4521,1312.0043,0.16458787,-73.161659,-40.426983,27.232677,13.815995,103.26991,"Los Lagos, Chile"
CLLL4,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Chaiten,,Municipality,0.52388942,6815.8013,651.00165,0.09551359,-72.576241,-43.094215,507.51657,356.81741,947.35797,"Los Lagos, Chile"
CLLL5,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Chonchi,,Municipality,8.1421852,17326.57,2284.6482,0.13185808,-73.930649,-42.682018,72.957664,43.271801,154.36971,"Los Lagos, Chile"
CLLL6,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Cochamo,,Municipality,0.73652488,4551.7236,643.58002,0.14139259,-72.093246,-41.763039,476.43042,298.32437,579.54315,"Los Lagos, Chile"
CLLL7,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Curaco De Velez,,Municipality,33.164127,4178.6802,772.31964,0.18482383,-73.578537,-42.426544,16.221239,4.4541383,46.061947,"Los Lagos, Chile"
CLLL8,LL,152,CHL,CL,CL-LL,2,Chile,Los Lagos,Dalcahue,,Municipality,11.094596,21479.139,2948.1228,0.13725516,-73.835602,-42.309341,104.73105,77.330612,238.46365,"Los Lagos, Chile"
CLLR1,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Corral,,Municipality,3.7456863,4142.729,604.52594,0.14592457,-73.37075,-39.987576,75.14415,46.468834,232.17226,"Los Rios, Chile"
CLLR10,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Paillaco,,Municipality,15.176578,20837.441,2898.7515,0.13911264,-72.843491,-40.074089,44.49308,20.706177,136.53969,"Los Rios, Chile"
CLLR11,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Panguipulli,,Municipality,7.8833051,37690.082,4826.3369,0.12805323,-72.029221,-39.714447,185.03026,82.564339,267.38736,"Los Rios, Chile"
CLLR12,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Rio Bueno,,Municipality,9.478199,30861.016,4219.0039,0.13670982,-72.534729,-40.495804,104.64266,65.802994,254.72702,"Los Rios, Chile"
CLLR13,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Valdivia,,Municipality,122.1976,187939.92,22017.533,0.11715198,-73.174583,-39.817577,31.831497,27.852571,155.83992,"Los Rios, Chile"
CLLR3,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Futrono,,Municipality,5.6495595,16818.738,1758.3546,0.10454736,-72.115959,-40.118317,263.55322,153.89034,397.72354,"Los Rios, Chile"
CLLR4,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,La Union,,Municipality,11.766755,37735.984,4822.8945,0.12780625,-73.220787,-40.201668,87.015724,46.667145,246.642,"Los Rios, Chile"
CLLR5,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Lago Ranco,,Municipality,3.7942858,8886.2178,1185.5372,0.13341303,-72.165558,-40.372547,220.64929,139.1839,340.12769,"Los Rios, Chile"
CLLR6,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Lanco,,Municipality,23.065571,18567.783,2548.6692,0.13726297,-72.621429,-39.511936,77.873749,29.663946,116.235,"Los Rios, Chile"
CLLR7,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Los Lagos,,Municipality,8.9230213,23779.854,2814.0818,0.11833891,-72.554802,-39.878139,99.72155,57.15963,257.4895,"Los Rios, Chile"
CLLR8,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Mafil,,Municipality,7.7110682,6778.0288,990.87329,0.146189,-72.864304,-39.691895,52.208191,26.729446,159.14903,"Los Rios, Chile"
CLLR9,LR,152,CHL,CL,CL-LR,2,Chile,Los Rios,Mariquina,,Municipality,9.4934206,18777.984,2444.8743,0.13019897,-73.019844,-39.512985,67.745316,34.599556,174.47089,"Los Rios, Chile"
CLMA10,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,San Gregorio,,Municipality,0.052749489,673.39996,68.625031,0.10190828,-70.217354,-52.320988,165.71422,90.190308,608.02094,"Magallanes, Chile"
CLMA11,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Timaukel,,Municipality,0.079676323,1713.2002,157.25877,0.091792412,-69.536423,-54.207985,551.83228,358.17502,1873.2445,"Magallanes, Chile"
CLMA12,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Torres Del Paine,,Municipality,0.16055356,1763.5203,240.96272,0.13663734,-72.831009,-51.057964,403.25104,207.22742,964.19873,"Magallanes, Chile"
CLMA2,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Cabo De Hornos,,Municipality,0.10053707,3178.178,291.19519,0.091623314,-69.242355,-55.031368,798.08746,436.88562,2055.7002,"Magallanes, Chile"
CLMA4,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Laguna Blanca,,Municipality,0.086854815,585.14087,69.712257,0.11913756,-71.244164,-52.328091,134.30191,130.71597,1059.074,"Magallanes, Chile"
CLMA5,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Natales,,Municipality,0.24759737,21935.146,2981.6111,0.13592848,-73.99456,-50.709919,1166.47,960.19159,3650.3669,"Magallanes, Chile"
CLMA6,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Porvenir,,Municipality,0.39292186,5667.1118,520.99884,0.09193375,-69.38224,-53.302185,262.17755,116.09435,680.09735,"Magallanes, Chile"
CLMA7,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Primavera,,Municipality,0.096684106,731.89868,47.158348,0.064432889,-69.331451,-52.808865,197.381,66.511101,385.60446,"Magallanes, Chile"
CLMA8,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Punta Arenas,,Municipality,3.6595826,126061.64,14982.55,0.11885098,-72.010887,-53.641556,473.19528,418.88193,2201.9429,"Magallanes, Chile"
CLMA9,MA,152,CHL,CL,CL-MA,2,Chile,Magallanes,Rio Verde,,Municipality,0.021794587,380.20657,45.280842,0.11909537,-72.451202,-52.846249,535.01508,457.36057,2045.4994,"Magallanes, Chile"
CLML1,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Cauquenes,,Municipality,14.68681,44824.141,7996.9463,0.17840713,-72.280853,-35.971336,77.387329,20.908333,130.29948,"Maule, Chile"
CLML10,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Licanten,,Municipality,20.871836,8098.272,1215.9601,0.15015057,-72.061279,-34.973904,71.783852,19.999971,73.252602,"Maule, Chile"
CLML11,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Linares,,Municipality,47.581081,100348.5,13351.666,0.13305297,-71.332359,-35.958557,142.6597,71.395317,179.83199,"Maule, Chile"
CLML12,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Longavi,,Municipality,14.111097,29576.859,3826.6584,0.12938015,-71.441338,-36.110786,132.84564,51.550983,141.70367,"Maule, Chile"
CLML13,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Maule,,Municipality,88.72419,30787.295,3811.7129,0.12380798,-71.712311,-35.508999,11.191978,5.859004,42.137535,"Maule, Chile"
CLML14,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Molina,,Municipality,22.106258,47771.625,6184.6313,0.12946245,-70.9104,-35.352848,293.52148,80.830391,356.28314,"Maule, Chile"
CLML15,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Parral,,Municipality,15.950632,37659.441,5480.4629,0.14552693,-71.645592,-36.262138,141.45058,62.5835,148.56131,"Maule, Chile"
CLML16,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Pelarco,,Municipality,14.186122,6710.0356,972.27667,0.14489888,-71.350456,-35.383148,31.584221,20.094488,120.82089,"Maule, Chile"
CLML17,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Pelluhue,,Municipality,16.773565,8906.7627,1441.4677,0.16183968,-72.608109,-35.911503,98.787598,33.296997,173.8252,"Maule, Chile"
CLML18,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Pencahue,,Municipality,7.943511,10858.78,1693.3795,0.15594564,-71.816467,-35.327621,42.753494,22.003738,120.22222,"Maule, Chile"
CLML19,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Rauco,,Municipality,25.816442,11178.52,1618.9873,0.14483021,-71.426003,-34.937763,34.021027,21.729134,114.14486,"Maule, Chile"
CLML2,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Chanco,,Municipality,12.785361,9652.9473,1478.2925,0.15314415,-72.485817,-35.698906,101.1117,13.374548,66.315163,"Maule, Chile"
CLML20,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Retiro,,Municipality,13.915891,16559.91,2304.2263,0.13914485,-71.829834,-36.001919,39.541245,9.7582388,64.63131,"Maule, Chile"
CLML21,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Rio Claro,,Municipality,21.985607,13543.135,1704.9669,0.1258916,-71.270401,-35.259861,31.561092,10.883263,67.064308,"Maule, Chile"
CLML22,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Romeral,,Municipality,8.2928677,18899.445,2086.5227,0.11040127,-70.711838,-35.068031,222.44049,145.87852,635.98065,"Maule, Chile"
CLML23,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Sagrada Familia,,Municipality,25.097733,19902.502,2461.5579,0.12368082,-71.496803,-35.103352,37.428932,23.198914,108.09518,"Maule, Chile"
CLML24,ML,152,CHL,CL,CL-ML,2,Chile,Maule,San Clemente,,Municipality,6.4661756,41415.855,5307.1255,0.12814236,-70.848618,-35.711994,281.86517,159.29079,557.50745,"Maule, Chile"
CLML25,ML,152,CHL,CL,CL-ML,2,Chile,Maule,San Javier,,Municipality,23.647606,44528.441,6541.4224,0.14690436,-71.927864,-35.629333,42.514893,16.412378,84.109573,"Maule, Chile"
CLML26,ML,152,CHL,CL,CL-ML,2,Chile,Maule,San Rafael,,Municipality,26.028013,9708.4492,1224.6257,0.12614021,-71.501228,-35.302345,19.637333,10.013403,76.328003,"Maule, Chile"
CLML27,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Talca,,Municipality,926.38953,301076.59,34746.848,0.11540867,-71.602188,-35.427773,6.0397553,4.6927648,45.681957,"Maule, Chile"
CLML28,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Teno,,Municipality,35.258102,30956.615,3737.2734,0.12072617,-71.022156,-34.887882,67.453514,56.421047,229.44218,"Maule, Chile"
CLML29,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Vichuquen,,Municipality,7.8024979,5017.0059,732.77185,0.14605761,-72.023163,-34.841202,81.422119,16.819994,81.515579,"Maule, Chile"
CLML3,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Colbun,,Municipality,4.750258,19965.334,2679.353,0.13420026,-70.979156,-36.076843,353.11557,110.38664,391.28952,"Maule, Chile"
CLML30,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Villa Alegre,,Municipality,54.620033,14747.409,2240.3386,0.15191405,-71.684044,-35.686016,13.827839,6.2311597,52.930405,"Maule, Chile"
CLML31,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Yerbas Buenas,,Municipality,48.29295,18013.27,2132.5972,0.11839034,-71.544495,-35.68993,14.997305,6.275003,49.142857,"Maule, Chile"
CLML4,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Constitucion,,Municipality,33.111546,63441.723,6378.7793,0.1005455,-72.27639,-35.363468,83.79319,21.902439,133.75706,"Maule, Chile"
CLML5,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Curepto,,Municipality,5.6539574,8594.0156,1643.5122,0.19123915,-71.95372,-35.12949,57.220329,17.471268,93.61705,"Maule, Chile"
CLML6,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Curico,,Municipality,87.035561,165889.78,19067.326,0.11493973,-70.895493,-35.199078,258.39603,117.82031,396.56784,"Maule, Chile"
CLML8,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Empedrado,,Municipality,4.8116684,3883.0166,502.55368,0.12942351,-72.284744,-35.613518,89.941544,20.471598,111.51865,"Maule, Chile"
CLML9,ML,152,CHL,CL,CL-ML,2,Chile,Maule,Hualane,,Municipality,12.237919,10940.699,1738.8007,0.15892957,-71.709549,-34.952332,65.882614,32.274288,148.45183,"Maule, Chile"
CLNB1,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Bulnes,,Municipality,37.132965,23022.438,3280.0486,0.14247182,-72.290237,-36.790161,25.573505,12.482622,121.41842,"Nuble, Chile"
CLNB10,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Niquen,,Municipality,11.796174,8434.2646,1540.942,0.18270022,-71.897614,-36.302105,51.571629,17.995134,127.54635,"Nuble, Chile"
CLNB11,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Pemuco,,Municipality,11.760425,9620.0273,1394.7809,0.14498721,-72.068222,-36.98278,64.415253,27.123295,196.02058,"Nuble, Chile"
CLNB12,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Pinto,,Municipality,7.7873583,12506.497,1923.4965,0.15379977,-71.499619,-36.921249,165.6367,105.85118,635.80023,"Nuble, Chile"
CLNB13,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Portezuelo,,Municipality,10.653254,4453.0601,770.3147,0.17298548,-72.466751,-36.545864,34.030731,18.733152,147.56502,"Nuble, Chile"
CLNB14,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Quillon,,Municipality,27.146959,16098.147,2825.9805,0.17554693,-72.501968,-36.818958,37.616039,16.239292,145.48123,"Nuble, Chile"
CLNB15,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Quirihue,,Municipality,14.606961,12459.738,2059.0198,0.16525385,-72.543564,-36.235744,59.346291,21.09354,147.93404,"Nuble, Chile"
CLNB16,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Ranquil,,Municipality,11.819107,4231.2402,779.73584,0.18428068,-72.588211,-36.640396,34.18663,20.433893,182.69916,"Nuble, Chile"
CLNB17,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,San Carlos,,Municipality,41.154976,52431.441,7804.3589,0.14884883,-72.018784,-36.38575,39.470867,17.763773,147.24095,"Nuble, Chile"
CLNB18,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,San Fabian,,Municipality,1.4643183,3284.4658,528.51471,0.16091344,-71.287323,-36.580059,268.74634,126.13187,579.76324,"Nuble, Chile"
CLNB19,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,San Ignacio,,Municipality,28.762321,15042.693,2413.5481,0.16044654,-72.029716,-36.822311,25.287619,17.280643,149.56952,"Nuble, Chile"
CLNB2,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,Chillan,,Municipality,287.91391,199524.34,25119.555,0.1258972,-72.129829,-36.617786,12.905523,12.667289,109.6061,"Nuble, Chile"
CLNB20,NB,152,CHL,CL,CL-NB,2,Chile,Nuble,San Nicolas,,Municipality,13.681803,11178.033,1609.2927,0.14396922,-72.22831,-36.479641,25.211491,19.29496,157.25061,"Nuble, Chile"
